Resuming from checkpoint: checkpoints/step_124511
  Resumed at step 124511

============================================================
  Unrealistic 187M — Training
  Parameters: 189,748,992
  Dtype: bfloat16
  Optimizer: AdamW (mlx)
  Micro-batch: 1 × 8 accum
  Effective batch: 8
  Memory: 535 MB
============================================================

step 124,890 | loss 4.2658 | lr 3.00e-04 | 1325 tok/s | fwd_bwd 6076ms data 1ms clip 23ms optim 119ms step 6240ms mem 1493/3311MB
step 124,900 | loss 3.9070 | lr 3.00e-04 | 1329 tok/s | fwd_bwd 6000ms data 1ms clip 20ms optim 110ms step 6142ms mem 1451/3311MB
step 124,910 | loss 3.2182 | lr 3.00e-04 | 1330 tok/s | fwd_bwd 5999ms data 0ms clip 20ms optim 111ms step 6133ms mem 1493/3311MB
step 124,920 | loss 3.4030 | lr 3.00e-04 | 1312 tok/s | fwd_bwd 6089ms data 0ms clip 20ms optim 112ms step 6227ms mem 1493/3311MB
step 124,930 | loss 3.8658 | lr 3.00e-04 | 1314 tok/s | fwd_bwd 5955ms data 1ms clip 20ms optim 111ms step 6101ms mem 1493/3311MB
step 124,940 | loss 3.5843 | lr 3.00e-04 | 1326 tok/s | fwd_bwd 5996ms data 0ms clip 20ms optim 111ms step 6136ms mem 1451/3311MB
step 124,950 | loss 2.5507 | lr 3.00e-04 | 1331 tok/s | fwd_bwd 6010ms data 1ms clip 20ms optim 111ms step 6157ms mem 1493/3311MB
step 124,960 | loss 4.4188 | lr 3.00e-04 | 1330 tok/s | fwd_bwd 6038ms data 0ms clip 20ms optim 112ms step 6174ms mem 1493/3311MB
step 124,970 | loss 3.5432 | lr 3.00e-04 | 1325 tok/s | fwd_bwd 6029ms data 1ms clip 20ms optim 111ms step 6177ms mem 1493/3311MB
step 124,980 | loss 3.7646 | lr 3.00e-04 | 1323 tok/s | fwd_bwd 6040ms data 0ms clip 20ms optim 111ms step 6179ms mem 1493/3311MB
step 124,990 | loss 2.2820 | lr 3.00e-04 | 1325 tok/s | fwd_bwd 6026ms data 1ms clip 20ms optim 112ms step 6172ms mem 1493/3311MB
